seed,fold,variant,model,r2,cutoff_age,sex,n
273,2,trajectory_only,Ridge,0.7373705639653956,16,Female,383
273,2,trajectory_only,GradientBoosting,0.721290975859595,16,Female,383
273,2,traj_wind,Ridge,0.7282201895042626,16,Female,383
273,2,traj_wind,GradientBoosting,0.7180455178674973,16,Female,383
273,2,full_no_anthro,Ridge,0.7414053567359465,16,Female,383
273,2,full_no_anthro,GradientBoosting,0.7240494917253032,16,Female,383
273,3,trajectory_only,Ridge,0.6030007303393689,16,Female,383
273,3,trajectory_only,GradientBoosting,0.6312962084157832,16,Female,383
273,3,traj_wind,Ridge,0.5527232144023275,16,Female,383
273,3,traj_wind,GradientBoosting,0.6131141338234354,16,Female,383
273,3,full_no_anthro,Ridge,0.5878568606927519,16,Female,383
273,3,full_no_anthro,GradientBoosting,0.6299007396933363,16,Female,383
273,4,trajectory_only,Ridge,0.8668545385192012,16,Female,383
273,4,trajectory_only,GradientBoosting,0.8280293152368552,16,Female,383
273,4,traj_wind,Ridge,0.858222174131837,16,Female,383
273,4,traj_wind,GradientBoosting,0.8412213844559606,16,Female,383
273,4,full_no_anthro,Ridge,0.849005398101858,16,Female,383
273,4,full_no_anthro,GradientBoosting,0.8620111459989143,16,Female,383
274,0,trajectory_only,Ridge,0.736401714547886,16,Female,383
274,0,trajectory_only,GradientBoosting,0.7054485014002236,16,Female,383
274,0,traj_wind,Ridge,0.7205228706088787,16,Female,383
274,0,traj_wind,GradientBoosting,0.6933098304236722,16,Female,383
274,0,full_no_anthro,Ridge,0.7235871802859011,16,Female,383
274,0,full_no_anthro,GradientBoosting,0.7248472825261836,16,Female,383
274,1,trajectory_only,Ridge,0.7978643284866958,16,Female,383
274,1,trajectory_only,GradientBoosting,0.755064777044326,16,Female,383
274,1,traj_wind,Ridge,0.7848581870516612,16,Female,383
274,1,traj_wind,GradientBoosting,0.7463461128414453,16,Female,383
274,1,full_no_anthro,Ridge,0.7748116098916263,16,Female,383
274,1,full_no_anthro,GradientBoosting,0.745667645988248,16,Female,383
274,2,trajectory_only,Ridge,0.7807691447311677,16,Female,383
274,2,trajectory_only,GradientBoosting,0.8064228406555892,16,Female,383
274,2,traj_wind,Ridge,0.7400021765721836,16,Female,383
274,2,traj_wind,GradientBoosting,0.7892919443204036,16,Female,383
274,2,full_no_anthro,Ridge,0.7463755706418738,16,Female,383
274,2,full_no_anthro,GradientBoosting,0.8046764095393302,16,Female,383
274,3,trajectory_only,Ridge,0.7866452941581576,16,Female,383
274,3,trajectory_only,GradientBoosting,0.7931669694703019,16,Female,383
274,3,traj_wind,Ridge,0.7871288059972206,16,Female,383
274,3,traj_wind,GradientBoosting,0.7729924974666209,16,Female,383
274,3,full_no_anthro,Ridge,0.7946867320366293,16,Female,383
274,3,full_no_anthro,GradientBoosting,0.7808360349027348,16,Female,383
274,4,trajectory_only,Ridge,0.7942622863710732,16,Female,383
274,4,trajectory_only,GradientBoosting,0.6935388740436167,16,Female,383
274,4,traj_wind,Ridge,0.7942690329684002,16,Female,383
274,4,traj_wind,GradientBoosting,0.7119173063830873,16,Female,383
274,4,full_no_anthro,Ridge,0.8083166591781713,16,Female,383
274,4,full_no_anthro,GradientBoosting,0.7283315300098915,16,Female,383
275,0,trajectory_only,Ridge,0.6850878598023895,16,Female,383
275,0,trajectory_only,GradientBoosting,0.6769425221243768,16,Female,383
275,0,traj_wind,Ridge,0.6863599144827994,16,Female,383
275,0,traj_wind,GradientBoosting,0.6808547622450027,16,Female,383
275,0,full_no_anthro,Ridge,0.7206264009994325,16,Female,383
275,0,full_no_anthro,GradientBoosting,0.7159047903955602,16,Female,383
275,1,trajectory_only,Ridge,0.816009971385162,16,Female,383
275,1,trajectory_only,GradientBoosting,0.8159491383143485,16,Female,383
275,1,traj_wind,Ridge,0.8102186156246616,16,Female,383
275,1,traj_wind,GradientBoosting,0.7898712770691794,16,Female,383
275,1,full_no_anthro,Ridge,0.8051355236017301,16,Female,383
275,1,full_no_anthro,GradientBoosting,0.8177262125700538,16,Female,383
275,2,trajectory_only,Ridge,0.7478091296812421,16,Female,383
275,2,trajectory_only,GradientBoosting,0.7103895535089222,16,Female,383
275,2,traj_wind,Ridge,0.7218593656699461,16,Female,383
275,2,traj_wind,GradientBoosting,0.7191029612000173,16,Female,383
275,2,full_no_anthro,Ridge,0.7394682485230053,16,Female,383
275,2,full_no_anthro,GradientBoosting,0.7219733337691232,16,Female,383
275,3,trajectory_only,Ridge,0.8148523943153426,16,Female,383
275,3,trajectory_only,GradientBoosting,0.674817195747519,16,Female,383
275,3,traj_wind,Ridge,0.7887064283591874,16,Female,383
275,3,traj_wind,GradientBoosting,0.666466533604273,16,Female,383
275,3,full_no_anthro,Ridge,0.7818261708287851,16,Female,383
275,3,full_no_anthro,GradientBoosting,0.6820188288166806,16,Female,383
275,4,trajectory_only,Ridge,0.808191988708594,16,Female,383
275,4,trajectory_only,GradientBoosting,0.779641340040684,16,Female,383
275,4,traj_wind,Ridge,0.798840194990793,16,Female,383
275,4,traj_wind,GradientBoosting,0.7839729727717102,16,Female,383
275,4,full_no_anthro,Ridge,0.7885361930143205,16,Female,383
275,4,full_no_anthro,GradientBoosting,0.7944845030020136,16,Female,383
276,0,trajectory_only,Ridge,0.8571158742163806,16,Female,383
276,0,trajectory_only,GradientBoosting,0.7740780688597153,16,Female,383
276,0,traj_wind,Ridge,0.861916388036659,16,Female,383
276,0,traj_wind,GradientBoosting,0.7558448320283067,16,Female,383
276,0,full_no_anthro,Ridge,0.8593033943792802,16,Female,383
276,0,full_no_anthro,GradientBoosting,0.7635172783204206,16,Female,383
276,1,trajectory_only,Ridge,0.6417338852694162,16,Female,383
276,1,trajectory_only,GradientBoosting,0.5309432009772777,16,Female,383
276,1,traj_wind,Ridge,0.6382286052209227,16,Female,383
276,1,traj_wind,GradientBoosting,0.5678487191089853,16,Female,383
276,1,full_no_anthro,Ridge,0.6632700147974354,16,Female,383
276,1,full_no_anthro,GradientBoosting,0.5976668629621456,16,Female,383
276,2,trajectory_only,Ridge,0.664786510360468,16,Female,383
276,2,trajectory_only,GradientBoosting,0.6600840211149586,16,Female,383
276,2,traj_wind,Ridge,0.6523331076516585,16,Female,383
276,2,traj_wind,GradientBoosting,0.6566381299806853,16,Female,383
276,2,full_no_anthro,Ridge,0.6890665971761891,16,Female,383
276,2,full_no_anthro,GradientBoosting,0.6996186564618418,16,Female,383
276,3,trajectory_only,Ridge,0.8516960443550616,16,Female,383
276,3,trajectory_only,GradientBoosting,0.785016448243808,16,Female,383
276,3,traj_wind,Ridge,0.8253211231924307,16,Female,383
276,3,traj_wind,GradientBoosting,0.7992510931288318,16,Female,383
276,3,full_no_anthro,Ridge,0.8472353824683054,16,Female,383
276,3,full_no_anthro,GradientBoosting,0.8285588837923235,16,Female,383
276,4,trajectory_only,Ridge,0.8143925322743149,16,Female,383
276,4,trajectory_only,GradientBoosting,0.7514462422759728,16,Female,383
276,4,traj_wind,Ridge,0.8067034746969111,16,Female,383
276,4,traj_wind,GradientBoosting,0.7652618724738303,16,Female,383
276,4,full_no_anthro,Ridge,0.8026434465745276,16,Female,383
276,4,full_no_anthro,GradientBoosting,0.7582283685907011,16,Female,383
277,0,trajectory_only,Ridge,0.7468099815749283,16,Female,383
277,0,trajectory_only,GradientBoosting,0.6906958278084396,16,Female,383
277,0,traj_wind,Ridge,0.7311192750904156,16,Female,383
277,0,traj_wind,GradientBoosting,0.7359429014349362,16,Female,383
277,0,full_no_anthro,Ridge,0.7284741286440208,16,Female,383
277,0,full_no_anthro,GradientBoosting,0.7196921357548016,16,Female,383
277,1,trajectory_only,Ridge,0.7882549854283009,16,Female,383
277,1,trajectory_only,GradientBoosting,0.7962511211557457,16,Female,383
277,1,traj_wind,Ridge,0.7864838536767493,16,Female,383
277,1,traj_wind,GradientBoosting,0.7732775689340174,16,Female,383
277,1,full_no_anthro,Ridge,0.8031837471639649,16,Female,383
277,1,full_no_anthro,GradientBoosting,0.7798112974396038,16,Female,383
277,2,trajectory_only,Ridge,0.8221493471162419,16,Female,383
277,2,trajectory_only,GradientBoosting,0.6840610203325717,16,Female,383
277,2,traj_wind,Ridge,0.8209500769979355,16,Female,383
277,2,traj_wind,GradientBoosting,0.696827827348319,16,Female,383
277,2,full_no_anthro,Ridge,0.8422012984065871,16,Female,383
277,2,full_no_anthro,GradientBoosting,0.7167529291096673,16,Female,383
277,3,trajectory_only,Ridge,0.7870350209178071,16,Female,383
277,3,trajectory_only,GradientBoosting,0.7272741019837177,16,Female,383
277,3,traj_wind,Ridge,0.7765510330388922,16,Female,383
277,3,traj_wind,GradientBoosting,0.7310037643247489,16,Female,383
277,3,full_no_anthro,Ridge,0.8028751683004887,16,Female,383
277,3,full_no_anthro,GradientBoosting,0.7364525586626574,16,Female,383
277,4,trajectory_only,Ridge,0.7218168668859661,16,Female,383
277,4,trajectory_only,GradientBoosting,0.738868370519483,16,Female,383
277,4,traj_wind,Ridge,0.6878696439139333,16,Female,383
277,4,traj_wind,GradientBoosting,0.7661319155517443,16,Female,383
277,4,full_no_anthro,Ridge,0.6744958497960819,16,Female,383
277,4,full_no_anthro,GradientBoosting,0.7242879114653221,16,Female,383
278,0,trajectory_only,Ridge,0.8021340892030718,16,Female,383
278,0,trajectory_only,GradientBoosting,0.7894610300031693,16,Female,383
278,0,traj_wind,Ridge,0.7936119601301002,16,Female,383
278,0,traj_wind,GradientBoosting,0.8129222463350679,16,Female,383
278,0,full_no_anthro,Ridge,0.8092295155639483,16,Female,383
278,0,full_no_anthro,GradientBoosting,0.8099719482516832,16,Female,383
278,1,trajectory_only,Ridge,0.771982920402565,16,Female,383
278,1,trajectory_only,GradientBoosting,0.7621125072210332,16,Female,383
278,1,traj_wind,Ridge,0.7590760594651204,16,Female,383
278,1,traj_wind,GradientBoosting,0.7637981984059417,16,Female,383
278,1,full_no_anthro,Ridge,0.776232972974366,16,Female,383
278,1,full_no_anthro,GradientBoosting,0.7857397854213898,16,Female,383
278,2,trajectory_only,Ridge,0.6988099843424729,16,Female,383
278,2,trajectory_only,GradientBoosting,0.6323419254520753,16,Female,383
278,2,traj_wind,Ridge,0.6813866759763263,16,Female,383
278,2,traj_wind,GradientBoosting,0.596105536235155,16,Female,383
278,2,full_no_anthro,Ridge,0.6825357606515294,16,Female,383
278,2,full_no_anthro,GradientBoosting,0.6339485213575526,16,Female,383
278,3,trajectory_only,Ridge,0.7924370260199748,16,Female,383
278,3,trajectory_only,GradientBoosting,0.7513258771595706,16,Female,383
278,3,traj_wind,Ridge,0.7981176754996955,16,Female,383
278,3,traj_wind,GradientBoosting,0.7635543529441187,16,Female,383
278,3,full_no_anthro,Ridge,0.795048626194564,16,Female,383
278,3,full_no_anthro,GradientBoosting,0.7599046959807699,16,Female,383
278,4,trajectory_only,Ridge,0.8088387658575624,16,Female,383
278,4,trajectory_only,GradientBoosting,0.7738494696625378,16,Female,383
278,4,traj_wind,Ridge,0.7845716165238164,16,Female,383
278,4,traj_wind,GradientBoosting,0.7713118418446534,16,Female,383
278,4,full_no_anthro,Ridge,0.7907230943467148,16,Female,383
278,4,full_no_anthro,GradientBoosting,0.7838665506532726,16,Female,383
279,0,trajectory_only,Ridge,0.77735904678021,16,Female,383
279,0,trajectory_only,GradientBoosting,0.7480058561994583,16,Female,383
279,0,traj_wind,Ridge,0.770721311060814,16,Female,383
279,0,traj_wind,GradientBoosting,0.7702578196048716,16,Female,383
279,0,full_no_anthro,Ridge,0.7934905767007452,16,Female,383
279,0,full_no_anthro,GradientBoosting,0.7999268145332951,16,Female,383
279,1,trajectory_only,Ridge,0.7869118836750043,16,Female,383
279,1,trajectory_only,GradientBoosting,0.7530749200811643,16,Female,383
279,1,traj_wind,Ridge,0.7609749765931139,16,Female,383
279,1,traj_wind,GradientBoosting,0.7559748484109208,16,Female,383
279,1,full_no_anthro,Ridge,0.7169561166556335,16,Female,383
279,1,full_no_anthro,GradientBoosting,0.7821546741731906,16,Female,383
279,2,trajectory_only,Ridge,0.7273090926120815,16,Female,383
279,2,trajectory_only,GradientBoosting,0.6249575730025325,16,Female,383
279,2,traj_wind,Ridge,0.7279808884012323,16,Female,383
279,2,traj_wind,GradientBoosting,0.6584069760821937,16,Female,383
279,2,full_no_anthro,Ridge,0.7652457843265716,16,Female,383
279,2,full_no_anthro,GradientBoosting,0.6664302759181308,16,Female,383
279,3,trajectory_only,Ridge,0.8040696475630097,16,Female,383
279,3,trajectory_only,GradientBoosting,0.7137440709453255,16,Female,383
279,3,traj_wind,Ridge,0.7978425974228727,16,Female,383
279,3,traj_wind,GradientBoosting,0.7137631399474826,16,Female,383
279,3,full_no_anthro,Ridge,0.8095284100061719,16,Female,383
279,3,full_no_anthro,GradientBoosting,0.7200740647572619,16,Female,383
279,4,trajectory_only,Ridge,0.7958766766883412,16,Female,383
279,4,trajectory_only,GradientBoosting,0.7780504055428463,16,Female,383
279,4,traj_wind,Ridge,0.7914973121901551,16,Female,383
279,4,traj_wind,GradientBoosting,0.7637367034951015,16,Female,383
279,4,full_no_anthro,Ridge,0.7831232283068792,16,Female,383
279,4,full_no_anthro,GradientBoosting,0.7696321940803017,16,Female,383
280,0,trajectory_only,Ridge,0.7279092120499854,16,Female,383
280,0,trajectory_only,GradientBoosting,0.6443231442513139,16,Female,383
280,0,traj_wind,Ridge,0.7188330857757246,16,Female,383
280,0,traj_wind,GradientBoosting,0.640683433292383,16,Female,383
280,0,full_no_anthro,Ridge,0.6900743238379896,16,Female,383
280,0,full_no_anthro,GradientBoosting,0.6595568886690897,16,Female,383
280,1,trajectory_only,Ridge,0.6293317937683272,16,Female,383
280,1,trajectory_only,GradientBoosting,0.648136672873065,16,Female,383
280,1,traj_wind,Ridge,0.6327290292007421,16,Female,383
280,1,traj_wind,GradientBoosting,0.6482164118879323,16,Female,383
280,1,full_no_anthro,Ridge,0.6744174316277952,16,Female,383
280,1,full_no_anthro,GradientBoosting,0.6757401804884908,16,Female,383
280,2,trajectory_only,Ridge,0.8420417715567726,16,Female,383
280,2,trajectory_only,GradientBoosting,0.826880737821989,16,Female,383
280,2,traj_wind,Ridge,0.8344162295018239,16,Female,383
280,2,traj_wind,GradientBoosting,0.7933310496116549,16,Female,383
280,2,full_no_anthro,Ridge,0.8460813167806964,16,Female,383
280,2,full_no_anthro,GradientBoosting,0.8286319318408522,16,Female,383
280,3,trajectory_only,Ridge,0.8366105293425764,16,Female,383
280,3,trajectory_only,GradientBoosting,0.7058948617447194,16,Female,383
280,3,traj_wind,Ridge,0.8260188897379702,16,Female,383
280,3,traj_wind,GradientBoosting,0.7095402858363726,16,Female,383
280,3,full_no_anthro,Ridge,0.82021942500403,16,Female,383
280,3,full_no_anthro,GradientBoosting,0.704151726106865,16,Female,383
280,4,trajectory_only,Ridge,0.7837837784811976,16,Female,383
280,4,trajectory_only,GradientBoosting,0.7682089826208971,16,Female,383
280,4,traj_wind,Ridge,0.7761450869191234,16,Female,383
280,4,traj_wind,GradientBoosting,0.7422635855168767,16,Female,383
280,4,full_no_anthro,Ridge,0.8025921980412991,16,Female,383
280,4,full_no_anthro,GradientBoosting,0.7944083779472012,16,Female,383
281,0,trajectory_only,Ridge,0.6991498977733555,16,Female,383
281,0,trajectory_only,GradientBoosting,0.6454978563656943,16,Female,383
281,0,traj_wind,Ridge,0.6938708867637446,16,Female,383
281,0,traj_wind,GradientBoosting,0.6812827649989723,16,Female,383
281,0,full_no_anthro,Ridge,0.6983390219113907,16,Female,383
281,0,full_no_anthro,GradientBoosting,0.6876758721184367,16,Female,383
281,1,trajectory_only,Ridge,0.7565529628101746,16,Female,383
281,1,trajectory_only,GradientBoosting,0.645761463740455,16,Female,383
281,1,traj_wind,Ridge,0.7653289049663525,16,Female,383
281,1,traj_wind,GradientBoosting,0.6600899457268492,16,Female,383
281,1,full_no_anthro,Ridge,0.7769121073531254,16,Female,383
281,1,full_no_anthro,GradientBoosting,0.6686031869653861,16,Female,383
281,2,trajectory_only,Ridge,0.8422290901556486,16,Female,383
281,2,trajectory_only,GradientBoosting,0.8563855473108125,16,Female,383
281,2,traj_wind,Ridge,0.8345072596766874,16,Female,383
281,2,traj_wind,GradientBoosting,0.8246131411820066,16,Female,383
281,2,full_no_anthro,Ridge,0.8485521290109693,16,Female,383
281,2,full_no_anthro,GradientBoosting,0.8471506087249513,16,Female,383
281,3,trajectory_only,Ridge,0.8080145997325326,16,Female,383
281,3,trajectory_only,GradientBoosting,0.7583435279454273,16,Female,383
281,3,traj_wind,Ridge,0.806112141029087,16,Female,383
281,3,traj_wind,GradientBoosting,0.7357037544556104,16,Female,383
281,3,full_no_anthro,Ridge,0.832026907327251,16,Female,383
281,3,full_no_anthro,GradientBoosting,0.7496025131858004,16,Female,383
281,4,trajectory_only,Ridge,0.7922112259764544,16,Female,383
281,4,trajectory_only,GradientBoosting,0.7724074142731155,16,Female,383
281,4,traj_wind,Ridge,0.7534388976616576,16,Female,383
281,4,traj_wind,GradientBoosting,0.741429532683944,16,Female,383
281,4,full_no_anthro,Ridge,0.7310104989371606,16,Female,383
281,4,full_no_anthro,GradientBoosting,0.7348661728384175,16,Female,383
282,0,trajectory_only,Ridge,0.7454081992199176,16,Female,383
282,0,trajectory_only,GradientBoosting,0.735213176469097,16,Female,383
282,0,traj_wind,Ridge,0.7257050661342916,16,Female,383
282,0,traj_wind,GradientBoosting,0.768243222059485,16,Female,383
282,0,full_no_anthro,Ridge,0.7458597617148994,16,Female,383
282,0,full_no_anthro,GradientBoosting,0.7948589882161843,16,Female,383
282,1,trajectory_only,Ridge,0.7775008436643498,16,Female,383
282,1,trajectory_only,GradientBoosting,0.787270696384825,16,Female,383
282,1,traj_wind,Ridge,0.7708793516149248,16,Female,383
282,1,traj_wind,GradientBoosting,0.7662395793693655,16,Female,383
282,1,full_no_anthro,Ridge,0.7807595521392219,16,Female,383
282,1,full_no_anthro,GradientBoosting,0.7867544510833455,16,Female,383
282,2,trajectory_only,Ridge,0.7643740404661163,16,Female,383
282,2,trajectory_only,GradientBoosting,0.7528747353218339,16,Female,383
282,2,traj_wind,Ridge,0.7531619491720308,16,Female,383
282,2,traj_wind,GradientBoosting,0.7307461661718344,16,Female,383
282,2,full_no_anthro,Ridge,0.7658254533188087,16,Female,383
282,2,full_no_anthro,GradientBoosting,0.7384511182836052,16,Female,383
282,3,trajectory_only,Ridge,0.791669081886838,16,Female,383
282,3,trajectory_only,GradientBoosting,0.7791804878231409,16,Female,383
282,3,traj_wind,Ridge,0.79752128864618,16,Female,383
282,3,traj_wind,GradientBoosting,0.8000921014614604,16,Female,383
282,3,full_no_anthro,Ridge,0.8000910506643973,16,Female,383
282,3,full_no_anthro,GradientBoosting,0.7918679942134328,16,Female,383
282,4,trajectory_only,Ridge,0.8133399824229331,16,Female,383
282,4,trajectory_only,GradientBoosting,0.7342963738628446,16,Female,383
282,4,traj_wind,Ridge,0.815942469600261,16,Female,383
282,4,traj_wind,GradientBoosting,0.7103715213110378,16,Female,383
282,4,full_no_anthro,Ridge,0.7965522784342024,16,Female,383
282,4,full_no_anthro,GradientBoosting,0.733646421536289,16,Female,383
283,0,trajectory_only,Ridge,0.7472218853985186,16,Female,383
283,0,trajectory_only,GradientBoosting,0.6884259600528835,16,Female,383
283,0,traj_wind,Ridge,0.7495652712600888,16,Female,383
283,0,traj_wind,GradientBoosting,0.7016448342184047,16,Female,383
283,0,full_no_anthro,Ridge,0.7713982257503182,16,Female,383
283,0,full_no_anthro,GradientBoosting,0.7294748424202968,16,Female,383
283,1,trajectory_only,Ridge,0.8015345971321916,16,Female,383
283,1,trajectory_only,GradientBoosting,0.7577768013346187,16,Female,383
283,1,traj_wind,Ridge,0.7848180490029453,16,Female,383
283,1,traj_wind,GradientBoosting,0.7486676712844686,16,Female,383
283,1,full_no_anthro,Ridge,0.7974828534720896,16,Female,383
283,1,full_no_anthro,GradientBoosting,0.7497658845531048,16,Female,383
283,2,trajectory_only,Ridge,0.767400279188168,16,Female,383
283,2,trajectory_only,GradientBoosting,0.728993391504586,16,Female,383
283,2,traj_wind,Ridge,0.7274733016494426,16,Female,383
283,2,traj_wind,GradientBoosting,0.662642636778889,16,Female,383
283,2,full_no_anthro,Ridge,0.7170321846059029,16,Female,383
283,2,full_no_anthro,GradientBoosting,0.711854357432901,16,Female,383
283,3,trajectory_only,Ridge,0.8329217365904227,16,Female,383
283,3,trajectory_only,GradientBoosting,0.753952557003776,16,Female,383
283,3,traj_wind,Ridge,0.8145052626802938,16,Female,383
283,3,traj_wind,GradientBoosting,0.7789107929206514,16,Female,383
283,3,full_no_anthro,Ridge,0.7850582689789579,16,Female,383
283,3,full_no_anthro,GradientBoosting,0.7820459399657409,16,Female,383
283,4,trajectory_only,Ridge,0.7829391566889482,16,Female,383
283,4,trajectory_only,GradientBoosting,0.714663051081847,16,Female,383
283,4,traj_wind,Ridge,0.7812171991717726,16,Female,383
283,4,traj_wind,GradientBoosting,0.7220427475584188,16,Female,383
283,4,full_no_anthro,Ridge,0.7796381974997589,16,Female,383
283,4,full_no_anthro,GradientBoosting,0.7351193834953847,16,Female,383
284,0,trajectory_only,Ridge,0.7727504792285154,16,Female,383
284,0,trajectory_only,GradientBoosting,0.7070058692558752,16,Female,383
284,0,traj_wind,Ridge,0.749070904237469,16,Female,383
284,0,traj_wind,GradientBoosting,0.7291226230229921,16,Female,383
284,0,full_no_anthro,Ridge,0.7621670543757338,16,Female,383
284,0,full_no_anthro,GradientBoosting,0.7131128468673413,16,Female,383
284,1,trajectory_only,Ridge,0.7547128689631016,16,Female,383
284,1,trajectory_only,GradientBoosting,0.7500189993275873,16,Female,383
284,1,traj_wind,Ridge,0.7467573328906869,16,Female,383
284,1,traj_wind,GradientBoosting,0.7310247224768487,16,Female,383
284,1,full_no_anthro,Ridge,0.7350251729076943,16,Female,383
284,1,full_no_anthro,GradientBoosting,0.7437471838133667,16,Female,383
284,2,trajectory_only,Ridge,0.7522639431607627,16,Female,383
284,2,trajectory_only,GradientBoosting,0.763315352750356,16,Female,383
284,2,traj_wind,Ridge,0.7437108903262029,16,Female,383
284,2,traj_wind,GradientBoosting,0.7710357830094439,16,Female,383
284,2,full_no_anthro,Ridge,0.7449476042576864,16,Female,383
284,2,full_no_anthro,GradientBoosting,0.7615296798137431,16,Female,383
284,3,trajectory_only,Ridge,0.7877510418594111,16,Female,383
284,3,trajectory_only,GradientBoosting,0.7342308077710081,16,Female,383
284,3,traj_wind,Ridge,0.785956422560097,16,Female,383
284,3,traj_wind,GradientBoosting,0.7185969296638617,16,Female,383
284,3,full_no_anthro,Ridge,0.8070317567286284,16,Female,383
284,3,full_no_anthro,GradientBoosting,0.7200798251460803,16,Female,383
284,4,trajectory_only,Ridge,0.802883270987859,16,Female,383
284,4,trajectory_only,GradientBoosting,0.7158592362172058,16,Female,383
284,4,traj_wind,Ridge,0.8033562072225049,16,Female,383
284,4,traj_wind,GradientBoosting,0.6929762329203797,16,Female,383
284,4,full_no_anthro,Ridge,0.8071828973060597,16,Female,383
284,4,full_no_anthro,GradientBoosting,0.7477725865407,16,Female,383
285,0,trajectory_only,Ridge,0.673832261441121,16,Female,383
285,0,trajectory_only,GradientBoosting,0.6877748311435641,16,Female,383
285,0,traj_wind,Ridge,0.6443225766934557,16,Female,383
285,0,traj_wind,GradientBoosting,0.6818099806851963,16,Female,383
285,0,full_no_anthro,Ridge,0.623692197803553,16,Female,383
285,0,full_no_anthro,GradientBoosting,0.7234986858732501,16,Female,383
285,1,trajectory_only,Ridge,0.7533780298702837,16,Female,383
285,1,trajectory_only,GradientBoosting,0.6691014282501894,16,Female,383
285,1,traj_wind,Ridge,0.7492101389922736,16,Female,383
285,1,traj_wind,GradientBoosting,0.7074827918768132,16,Female,383
285,1,full_no_anthro,Ridge,0.7598514001773654,16,Female,383
285,1,full_no_anthro,GradientBoosting,0.7236442510494783,16,Female,383
285,2,trajectory_only,Ridge,0.8329426442956489,16,Female,383
285,2,trajectory_only,GradientBoosting,0.7700558417213287,16,Female,383
285,2,traj_wind,Ridge,0.8333024985152544,16,Female,383
285,2,traj_wind,GradientBoosting,0.7376911266386934,16,Female,383
285,2,full_no_anthro,Ridge,0.8352694650597916,16,Female,383
285,2,full_no_anthro,GradientBoosting,0.7721292895524676,16,Female,383
285,3,trajectory_only,Ridge,0.7724415228365813,16,Female,383
285,3,trajectory_only,GradientBoosting,0.7369295518473329,16,Female,383
285,3,traj_wind,Ridge,0.730609886561775,16,Female,383
285,3,traj_wind,GradientBoosting,0.7356442998615292,16,Female,383
285,3,full_no_anthro,Ridge,0.7560976154475871,16,Female,383
285,3,full_no_anthro,GradientBoosting,0.7347625433171139,16,Female,383
285,4,trajectory_only,Ridge,0.7867837649145456,16,Female,383
285,4,trajectory_only,GradientBoosting,0.7077515947419108,16,Female,383
285,4,traj_wind,Ridge,0.7782434616452842,16,Female,383
285,4,traj_wind,GradientBoosting,0.6572296360590022,16,Female,383
285,4,full_no_anthro,Ridge,0.7551108373597587,16,Female,383
285,4,full_no_anthro,GradientBoosting,0.6891212625581028,16,Female,383
286,0,trajectory_only,Ridge,0.7704782609620014,16,Female,383
286,0,trajectory_only,GradientBoosting,0.7267405417142775,16,Female,383
286,0,traj_wind,Ridge,0.7396678062752464,16,Female,383
286,0,traj_wind,GradientBoosting,0.7610190051928032,16,Female,383
286,0,full_no_anthro,Ridge,0.7658150045545203,16,Female,383
286,0,full_no_anthro,GradientBoosting,0.7782100767303125,16,Female,383
286,1,trajectory_only,Ridge,0.7386124528855557,16,Female,383
286,1,trajectory_only,GradientBoosting,0.6833338131409532,16,Female,383
286,1,traj_wind,Ridge,0.7370001456932804,16,Female,383
286,1,traj_wind,GradientBoosting,0.6779294274520882,16,Female,383
286,1,full_no_anthro,Ridge,0.7260775910369062,16,Female,383
286,1,full_no_anthro,GradientBoosting,0.6709033689509565,16,Female,383
286,2,trajectory_only,Ridge,0.5958196610972412,16,Female,383
286,2,trajectory_only,GradientBoosting,0.6394054266949423,16,Female,383
286,2,traj_wind,Ridge,0.5908927823214298,16,Female,383
286,2,traj_wind,GradientBoosting,0.6544273286421032,16,Female,383
286,2,full_no_anthro,Ridge,0.6210624161059602,16,Female,383
286,2,full_no_anthro,GradientBoosting,0.648320086387936,16,Female,383
286,3,trajectory_only,Ridge,0.8522538791765863,16,Female,383
286,3,trajectory_only,GradientBoosting,0.7978457328988395,16,Female,383
286,3,traj_wind,Ridge,0.8513424446984299,16,Female,383
286,3,traj_wind,GradientBoosting,0.7723646501465169,16,Female,383
286,3,full_no_anthro,Ridge,0.8493517157986336,16,Female,383
286,3,full_no_anthro,GradientBoosting,0.7683365813405988,16,Female,383
286,4,trajectory_only,Ridge,0.812310498037281,16,Female,383
286,4,trajectory_only,GradientBoosting,0.810821131698411,16,Female,383
286,4,traj_wind,Ridge,0.8196182447079121,16,Female,383
286,4,traj_wind,GradientBoosting,0.7995699338376125,16,Female,383
286,4,full_no_anthro,Ridge,0.8176449066392945,16,Female,383
286,4,full_no_anthro,GradientBoosting,0.7950156489352512,16,Female,383
287,0,trajectory_only,Ridge,0.7151853546596687,16,Female,383
287,0,trajectory_only,GradientBoosting,0.6821745032493147,16,Female,383
287,0,traj_wind,Ridge,0.7079746085101428,16,Female,383
287,0,traj_wind,GradientBoosting,0.6733817608886097,16,Female,383
287,0,full_no_anthro,Ridge,0.7179091785380324,16,Female,383
287,0,full_no_anthro,GradientBoosting,0.696231074646534,16,Female,383
287,1,trajectory_only,Ridge,0.759529229137516,16,Female,383
287,1,trajectory_only,GradientBoosting,0.7417129625470499,16,Female,383
287,1,traj_wind,Ridge,0.7523635937642833,16,Female,383
287,1,traj_wind,GradientBoosting,0.7189972172244876,16,Female,383
